category,description,month,count
Burglary,BURGLARY - FORCIBLE ENTRY,2016-08-01,9
Burglary,BURGLARY - FORCIBLE ENTRY,2016-09-01,8
Burglary,BURGLARY - FORCIBLE ENTRY,2016-10-01,14
Burglary,BURGLARY - FORCIBLE ENTRY,2016-11-01,9
Burglary,BURGLARY - FORCIBLE ENTRY,2016-12-01,8
Burglary,BURGLARY - FORCIBLE ENTRY,2017-01-01,18
Burglary,BURGLARY - FORCIBLE ENTRY,2017-02-01,9
Burglary,BURGLARY - FORCIBLE ENTRY,2017-03-01,16
Burglary,BURGLARY - FORCIBLE ENTRY,2017-04-01,12
Burglary,BURGLARY - FORCIBLE ENTRY,2017-05-01,16
Burglary,BURGLARY - FORCIBLE ENTRY,2017-06-01,24
Burglary,BURGLARY - FORCIBLE ENTRY,2017-07-01,10
Burglary,BURGLARY - FORCIBLE ENTRY,2017-08-01,18
Burglary,BURGLARY - FORCIBLE ENTRY,2017-09-01,9
Burglary,BURGLARY - FORCIBLE ENTRY,2017-10-01,19
Burglary,BURGLARY - FORCIBLE ENTRY,2017-11-01,23
Burglary,BURGLARY - FORCIBLE ENTRY,2017-12-01,30
Burglary,BURGLARY - FORCIBLE ENTRY,2018-01-01,20
Burglary,BURGLARY - FORCIBLE ENTRY,2018-02-01,22
Burglary,BURGLARY - FORCIBLE ENTRY,2018-03-01,15
Burglary,BURGLARY - FORCIBLE ENTRY,2018-04-01,15
Burglary,BURGLARY - FORCIBLE ENTRY,2018-05-01,16
Burglary,BURGLARY - FORCIBLE ENTRY,2018-06-01,16
Burglary,BURGLARY - FORCIBLE ENTRY,2018-07-01,8
Burglary,BURGLARY - FORCIBLE ENTRY,2018-08-01,11
Burglary,BURGLARY - FORCIBLE ENTRY,2018-09-01,4
Burglary,BURGLARY - FORCIBLE ENTRY,2018-10-01,14
Burglary,BURGLARY - FORCIBLE ENTRY,2018-11-01,10
Burglary,BURGLARY - FORCIBLE ENTRY,2018-12-01,16
Burglary,BURGLARY - FORCIBLE ENTRY,2019-01-01,18
Burglary,BURGLARY - FORCIBLE ENTRY,2019-02-01,10
Burglary,BURGLARY - FORCIBLE ENTRY,2019-03-01,14
Burglary,BURGLARY - FORCIBLE ENTRY,2019-04-01,7
Burglary,BURGLARY - FORCIBLE ENTRY,2019-05-01,5
Burglary,BURGLARY - FORCIBLE ENTRY,2019-06-01,6
Burglary,BURGLARY - FORCIBLE ENTRY,2019-07-01,12
Burglary,BURGLARY - FORCIBLE ENTRY,2019-08-01,7
Burglary,BURGLARY - FORCIBLE ENTRY,2019-09-01,18
Burglary,BURGLARY - FORCIBLE ENTRY,2019-10-01,6
Burglary,BURGLARY - FORCIBLE ENTRY,2019-11-01,6
Burglary,BURGLARY - FORCIBLE ENTRY,2019-12-01,4
Burglary,BURGLARY - FORCIBLE ENTRY,2020-01-01,7
Burglary,BURGLARY - FORCIBLE ENTRY,2020-02-01,7
Burglary,BURGLARY - FORCIBLE ENTRY,2020-03-01,16
Burglary,BURGLARY - FORCIBLE ENTRY,2020-04-01,10
Burglary,BURGLARY - FORCIBLE ENTRY,2020-05-01,6
Burglary,BURGLARY - FORCIBLE ENTRY,2020-06-01,13
Burglary,BURGLARY - FORCIBLE ENTRY,2020-07-01,5
Burglary,BURGLARY - FORCIBLE ENTRY,2020-08-01,9
Burglary,BURGLARY - FORCIBLE ENTRY,2020-09-01,6
Burglary,BURGLARY - FORCIBLE ENTRY,2020-10-01,7
Burglary,BURGLARY - FORCIBLE ENTRY,2020-11-01,8
Burglary,BURGLARY - FORCIBLE ENTRY,2020-12-01,12
Burglary,BURGLARY - FORCIBLE ENTRY,2021-01-01,9
Burglary,BURGLARY - FORCIBLE ENTRY,2021-02-01,11
Burglary,BURGLARY - FORCIBLE ENTRY,2021-03-01,7
Burglary,BURGLARY - FORCIBLE ENTRY,2021-04-01,5
Burglary,BURGLARY - FORCIBLE ENTRY,2021-05-01,13
Burglary,BURGLARY - FORCIBLE ENTRY,2021-06-01,5
Burglary,BURGLARY - FORCIBLE ENTRY,2021-07-01,7
Burglary,BURGLARY - FORCIBLE ENTRY,2021-08-01,8
Burglary,BURGLARY - FORCIBLE ENTRY,2021-09-01,10
Burglary,BURGLARY - FORCIBLE ENTRY,2021-10-01,11
Burglary,BURGLARY - FORCIBLE ENTRY,2021-11-01,13
Burglary,BURGLARY - FORCIBLE ENTRY,2021-12-01,10
Burglary,BURGLARY - FORCIBLE ENTRY,2022-01-01,11
Burglary,BURGLARY - FORCIBLE ENTRY,2022-02-01,12
Burglary,BURGLARY - FORCIBLE ENTRY,2022-03-01,4
Burglary,BURGLARY - FORCIBLE ENTRY,2022-04-01,6
Burglary,BURGLARY - FORCIBLE ENTRY,2022-05-01,6
Burglary,BURGLARY - FORCIBLE ENTRY,2022-06-01,6
Burglary,BURGLARY - FORCIBLE ENTRY,2022-07-01,2
Burglary,BURGLARY - FORCIBLE ENTRY,2022-08-01,7
Burglary,BURGLARY - FORCIBLE ENTRY,2022-09-01,6
Burglary,BURGLARY - FORCIBLE ENTRY,2022-10-01,4
Burglary,BURGLARY - FORCIBLE ENTRY,2022-11-01,11
Burglary,BURGLARY - FORCIBLE ENTRY,2022-12-01,14
Burglary,BURGLARY - FORCIBLE ENTRY,2023-01-01,6
Burglary,BURGLARY - FORCIBLE ENTRY,2023-02-01,7
Burglary,BURGLARY - NON-FORCED ENTRY,2015-01-01,14
Burglary,BURGLARY - NON-FORCED ENTRY,2015-02-01,12
Burglary,BURGLARY - NON-FORCED ENTRY,2015-03-01,10
Burglary,BURGLARY - NON-FORCED ENTRY,2015-04-01,8
Burglary,BURGLARY - NON-FORCED ENTRY,2015-05-01,9
Burglary,BURGLARY - NON-FORCED ENTRY,2015-06-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2015-07-01,11
Burglary,BURGLARY - NON-FORCED ENTRY,2015-08-01,11
Burglary,BURGLARY - NON-FORCED ENTRY,2015-09-01,7
Burglary,BURGLARY - NON-FORCED ENTRY,2015-10-01,12
Burglary,BURGLARY - NON-FORCED ENTRY,2015-11-01,8
Burglary,BURGLARY - NON-FORCED ENTRY,2015-12-01,4
Burglary,BURGLARY - NON-FORCED ENTRY,2016-01-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2016-02-01,9
Burglary,BURGLARY - NON-FORCED ENTRY,2016-03-01,9
Burglary,BURGLARY - NON-FORCED ENTRY,2016-04-01,8
Burglary,BURGLARY - NON-FORCED ENTRY,2016-05-01,8
Burglary,BURGLARY - NON-FORCED ENTRY,2016-06-01,3
Burglary,BURGLARY - NON-FORCED ENTRY,2016-07-01,9
Burglary,BURGLARY - NON-FORCED ENTRY,2016-08-01,10
Burglary,BURGLARY - NON-FORCED ENTRY,2016-09-01,9
Burglary,BURGLARY - NON-FORCED ENTRY,2016-10-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2016-11-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2016-12-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2017-01-01,10
Burglary,BURGLARY - NON-FORCED ENTRY,2017-02-01,9
Burglary,BURGLARY - NON-FORCED ENTRY,2017-03-01,1
Burglary,BURGLARY - NON-FORCED ENTRY,2017-04-01,4
Burglary,BURGLARY - NON-FORCED ENTRY,2017-05-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2017-06-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2017-07-01,3
Burglary,BURGLARY - NON-FORCED ENTRY,2017-08-01,13
Burglary,BURGLARY - NON-FORCED ENTRY,2017-09-01,10
Burglary,BURGLARY - NON-FORCED ENTRY,2017-10-01,3
Burglary,BURGLARY - NON-FORCED ENTRY,2017-11-01,7
Burglary,BURGLARY - NON-FORCED ENTRY,2017-12-01,7
Burglary,BURGLARY - NON-FORCED ENTRY,2018-01-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2018-02-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2018-03-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2018-04-01,7
Burglary,BURGLARY - NON-FORCED ENTRY,2018-05-01,4
Burglary,BURGLARY - NON-FORCED ENTRY,2018-06-01,9
Burglary,BURGLARY - NON-FORCED ENTRY,2018-07-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2018-08-01,9
Burglary,BURGLARY - NON-FORCED ENTRY,2018-09-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2018-10-01,7
Burglary,BURGLARY - NON-FORCED ENTRY,2018-11-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2018-12-01,7
Burglary,BURGLARY - NON-FORCED ENTRY,2019-01-01,7
Burglary,BURGLARY - NON-FORCED ENTRY,2019-02-01,1
Burglary,BURGLARY - NON-FORCED ENTRY,2019-03-01,8
Burglary,BURGLARY - NON-FORCED ENTRY,2019-04-01,3
Burglary,BURGLARY - NON-FORCED ENTRY,2019-05-01,8
Burglary,BURGLARY - NON-FORCED ENTRY,2019-06-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2019-07-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2019-08-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2019-09-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2019-10-01,3
Burglary,BURGLARY - NON-FORCED ENTRY,2019-11-01,8
Burglary,BURGLARY - NON-FORCED ENTRY,2019-12-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2020-01-01,14
Burglary,BURGLARY - NON-FORCED ENTRY,2020-02-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2020-03-01,7
Burglary,BURGLARY - NON-FORCED ENTRY,2020-04-01,12
Burglary,BURGLARY - NON-FORCED ENTRY,2020-05-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2020-06-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2020-07-01,8
Burglary,BURGLARY - NON-FORCED ENTRY,2020-08-01,8
Burglary,BURGLARY - NON-FORCED ENTRY,2020-09-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2020-10-01,3
Burglary,BURGLARY - NON-FORCED ENTRY,2020-11-01,4
Burglary,BURGLARY - NON-FORCED ENTRY,2020-12-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2021-01-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2021-02-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2021-03-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2021-04-01,3
Burglary,BURGLARY - NON-FORCED ENTRY,2021-05-01,9
Burglary,BURGLARY - NON-FORCED ENTRY,2021-06-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2021-07-01,4
Burglary,BURGLARY - NON-FORCED ENTRY,2021-08-01,2
Burglary,BURGLARY - NON-FORCED ENTRY,2021-09-01,7
Burglary,BURGLARY - NON-FORCED ENTRY,2021-10-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2021-11-01,3
Burglary,BURGLARY - NON-FORCED ENTRY,2021-12-01,4
Burglary,BURGLARY - NON-FORCED ENTRY,2022-01-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2022-02-01,2
Burglary,BURGLARY - NON-FORCED ENTRY,2022-03-01,8
Burglary,BURGLARY - NON-FORCED ENTRY,2022-04-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2022-05-01,4
Burglary,BURGLARY - NON-FORCED ENTRY,2022-06-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2022-07-01,2
Burglary,BURGLARY - NON-FORCED ENTRY,2022-08-01,7
Burglary,BURGLARY - NON-FORCED ENTRY,2022-09-01,4
Burglary,BURGLARY - NON-FORCED ENTRY,2022-10-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2022-11-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2022-12-01,5
Burglary,BURGLARY - NON-FORCED ENTRY,2023-01-01,4
Burglary,BURGLARY - NON-FORCED ENTRY,2023-02-01,6
Burglary,BURGLARY - NON-FORCED ENTRY,2023-03-01,4
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2015-04-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2015-06-01,2
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2015-10-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2016-07-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2017-06-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2018-01-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2018-02-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2018-03-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2018-05-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2019-04-01,2
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2019-06-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2019-07-01,2
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2020-03-01,2
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2020-06-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2020-11-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2021-05-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2021-08-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2022-01-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2022-04-01,2
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2022-06-01,1
Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,2022-10-01,1
Larceny,LARCENY - ALL OTHER,2021-02-01,1
Larceny,LARCENY - ALL OTHER,2021-03-01,1
Larceny,LARCENY - ALL OTHER,2021-04-01,2
Larceny,LARCENY - ALL OTHER,2021-06-01,1
Larceny,LARCENY - ALL OTHER,2021-08-01,3
Larceny,LARCENY - ALL OTHER,2021-10-01,1
Larceny,LARCENY - ALL OTHER,2021-11-01,1
Larceny,LARCENY - ALL OTHER,2021-12-01,1
Larceny,LARCENY - ALL OTHER,2022-01-01,3
Larceny,LARCENY - ALL OTHER,2022-06-01,1
Larceny,LARCENY - ALL OTHER,2022-07-01,1
Larceny,LARCENY - ALL OTHER,2022-10-01,1
Larceny,LARCENY - ALL OTHER LARCENY,2015-01-01,36
Larceny,LARCENY - ALL OTHER LARCENY,2015-02-01,33
Larceny,LARCENY - ALL OTHER LARCENY,2015-03-01,41
Larceny,LARCENY - ALL OTHER LARCENY,2015-04-01,37
Larceny,LARCENY - ALL OTHER LARCENY,2015-05-01,46
Larceny,LARCENY - ALL OTHER LARCENY,2015-06-01,60
Larceny,LARCENY - ALL OTHER LARCENY,2015-07-01,56
Larceny,LARCENY - ALL OTHER LARCENY,2015-08-01,39
Larceny,LARCENY - ALL OTHER LARCENY,2015-09-01,43
Larceny,LARCENY - ALL OTHER LARCENY,2015-10-01,43
Larceny,LARCENY - ALL OTHER LARCENY,2015-11-01,51
Larceny,LARCENY - ALL OTHER LARCENY,2015-12-01,50
Larceny,LARCENY - ALL OTHER LARCENY,2016-01-01,43
Larceny,LARCENY - ALL OTHER LARCENY,2016-02-01,37
Larceny,LARCENY - ALL OTHER LARCENY,2016-03-01,44
Larceny,LARCENY - ALL OTHER LARCENY,2016-04-01,52
Larceny,LARCENY - ALL OTHER LARCENY,2016-05-01,50
Larceny,LARCENY - ALL OTHER LARCENY,2016-06-01,49
Larceny,LARCENY - ALL OTHER LARCENY,2016-07-01,47
Larceny,LARCENY - ALL OTHER LARCENY,2016-08-01,30
Larceny,LARCENY - ALL OTHER LARCENY,2016-09-01,39
Larceny,LARCENY - ALL OTHER LARCENY,2016-10-01,30
Larceny,LARCENY - ALL OTHER LARCENY,2016-11-01,34
Larceny,LARCENY - ALL OTHER LARCENY,2016-12-01,52
Larceny,LARCENY - ALL OTHER LARCENY,2017-01-01,51
Larceny,LARCENY - ALL OTHER LARCENY,2017-02-01,21
Larceny,LARCENY - ALL OTHER LARCENY,2017-03-01,45
Larceny,LARCENY - ALL OTHER LARCENY,2017-04-01,32
Larceny,LARCENY - ALL OTHER LARCENY,2017-05-01,48
Larceny,LARCENY - ALL OTHER LARCENY,2017-06-01,38
Larceny,LARCENY - ALL OTHER LARCENY,2017-07-01,46
Larceny,LARCENY - ALL OTHER LARCENY,2017-08-01,53
Larceny,LARCENY - ALL OTHER LARCENY,2017-09-01,29
Larceny,LARCENY - ALL OTHER LARCENY,2017-10-01,33
Larceny,LARCENY - ALL OTHER LARCENY,2017-11-01,50
Larceny,LARCENY - ALL OTHER LARCENY,2017-12-01,40
Larceny,LARCENY - ALL OTHER LARCENY,2018-01-01,42
Larceny,LARCENY - ALL OTHER LARCENY,2018-02-01,34
Larceny,LARCENY - ALL OTHER LARCENY,2018-03-01,38
Larceny,LARCENY - ALL OTHER LARCENY,2018-04-01,43
Larceny,LARCENY - ALL OTHER LARCENY,2018-05-01,39
Larceny,LARCENY - ALL OTHER LARCENY,2018-06-01,51
Larceny,LARCENY - ALL OTHER LARCENY,2018-07-01,43
Larceny,LARCENY - ALL OTHER LARCENY,2018-08-01,34
Larceny,LARCENY - ALL OTHER LARCENY,2018-09-01,32
Larceny,LARCENY - ALL OTHER LARCENY,2018-10-01,40
Larceny,LARCENY - ALL OTHER LARCENY,2018-11-01,33
Larceny,LARCENY - ALL OTHER LARCENY,2018-12-01,46
Larceny,LARCENY - ALL OTHER LARCENY,2019-01-01,30
Larceny,LARCENY - ALL OTHER LARCENY,2019-02-01,35
Larceny,LARCENY - ALL OTHER LARCENY,2019-03-01,27
Larceny,LARCENY - ALL OTHER LARCENY,2019-04-01,43
Larceny,LARCENY - ALL OTHER LARCENY,2019-05-01,38
Larceny,LARCENY - ALL OTHER LARCENY,2019-06-01,32
Larceny,LARCENY - ALL OTHER LARCENY,2019-07-01,51
Larceny,LARCENY - ALL OTHER LARCENY,2019-08-01,33
Larceny,LARCENY - ALL OTHER LARCENY,2019-09-01,40
Larceny,LARCENY - ALL OTHER LARCENY,2019-10-01,43
Larceny,LARCENY - ALL OTHER LARCENY,2019-11-01,38
Larceny,LARCENY - ALL OTHER LARCENY,2019-12-01,38
Larceny,LARCENY - ALL OTHER LARCENY,2020-01-01,34
Larceny,LARCENY - ALL OTHER LARCENY,2020-02-01,35
Larceny,LARCENY - ALL OTHER LARCENY,2020-03-01,43
Larceny,LARCENY - ALL OTHER LARCENY,2020-04-01,26
Larceny,LARCENY - ALL OTHER LARCENY,2020-05-01,30
Larceny,LARCENY - ALL OTHER LARCENY,2020-06-01,23
Larceny,LARCENY - ALL OTHER LARCENY,2020-07-01,29
Larceny,LARCENY - ALL OTHER LARCENY,2020-08-01,30
Larceny,LARCENY - ALL OTHER LARCENY,2020-09-01,25
Larceny,LARCENY - ALL OTHER LARCENY,2020-10-01,35
Larceny,LARCENY - ALL OTHER LARCENY,2020-11-01,40
Larceny,LARCENY - ALL OTHER LARCENY,2020-12-01,36
Larceny,LARCENY - ALL OTHER LARCENY,2021-01-01,21
Larceny,LARCENY - ALL OTHER LARCENY,2021-02-01,33
Larceny,LARCENY - ALL OTHER LARCENY,2021-03-01,21
Larceny,LARCENY - ALL OTHER LARCENY,2021-04-01,31
Larceny,LARCENY - ALL OTHER LARCENY,2021-05-01,35
Larceny,LARCENY - ALL OTHER LARCENY,2021-06-01,21
Larceny,LARCENY - ALL OTHER LARCENY,2021-07-01,17
Larceny,LARCENY - ALL OTHER LARCENY,2021-08-01,30
Larceny,LARCENY - ALL OTHER LARCENY,2021-09-01,26
Larceny,LARCENY - ALL OTHER LARCENY,2021-10-01,30
Larceny,LARCENY - ALL OTHER LARCENY,2021-11-01,25
Larceny,LARCENY - ALL OTHER LARCENY,2021-12-01,36
Larceny,LARCENY - ALL OTHER LARCENY,2022-01-01,19
Larceny,LARCENY - ALL OTHER LARCENY,2022-02-01,25
Larceny,LARCENY - ALL OTHER LARCENY,2022-03-01,22
Larceny,LARCENY - ALL OTHER LARCENY,2022-04-01,11
Larceny,LARCENY - ALL OTHER LARCENY,2022-05-01,21
Larceny,LARCENY - ALL OTHER LARCENY,2022-06-01,16
Larceny,LARCENY - ALL OTHER LARCENY,2022-07-01,16
Larceny,LARCENY - ALL OTHER LARCENY,2022-08-01,18
Larceny,LARCENY - ALL OTHER LARCENY,2022-09-01,26
Larceny,LARCENY - ALL OTHER LARCENY,2022-10-01,25
Larceny,LARCENY - ALL OTHER LARCENY,2022-11-01,16
Larceny,LARCENY - ALL OTHER LARCENY,2022-12-01,29
Larceny,LARCENY - ALL OTHER LARCENY,2023-01-01,32
Larceny,LARCENY - ALL OTHER LARCENY,2023-02-01,22
Larceny,LARCENY - ALL OTHER LARCENY,2023-03-01,3
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2015-01-01,1
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2015-02-01,8
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2015-03-01,5
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2015-04-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2015-05-01,3
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2015-07-01,5
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2015-08-01,13
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2015-09-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2015-10-01,5
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2015-11-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2015-12-01,2
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-01-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-02-01,6
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-03-01,3
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-04-01,1
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-05-01,3
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-06-01,3
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-07-01,6
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-08-01,2
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-09-01,5
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-10-01,2
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-11-01,2
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2016-12-01,6
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-01-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-02-01,7
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-03-01,5
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-04-01,5
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-05-01,3
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-06-01,7
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-07-01,3
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-08-01,11
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-09-01,8
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-10-01,7
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-11-01,3
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2017-12-01,10
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2018-01-01,9
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2018-02-01,6
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2018-03-01,8
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2018-04-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2018-05-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2018-06-01,2
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2018-07-01,6
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2018-08-01,3
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2018-10-01,5
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2018-11-01,1
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2018-12-01,5
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2019-01-01,2
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2019-02-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2019-03-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2019-04-01,6
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2019-05-01,3
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2019-06-01,2
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2019-07-01,2
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2019-08-01,8
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2019-10-01,1
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2019-11-01,7
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2019-12-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-01-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-02-01,6
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-03-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-04-01,6
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-05-01,2
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-06-01,7
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-07-01,8
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-08-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-09-01,8
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-10-01,8
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-11-01,10
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2020-12-01,14
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-01-01,18
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-02-01,10
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-03-01,8
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-04-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-05-01,8
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-06-01,10
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-07-01,18
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-08-01,9
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-09-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-10-01,6
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-11-01,4
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2021-12-01,14
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2022-01-01,14
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2022-02-01,5
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2022-04-01,9
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2022-05-01,7
Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,2022-06-01,8
